11,0.00909090909090909,0.02727272727272727,0.02727272727272727,0,0,0,0,0.7,0,0,0.18181818181818182,0.02727272727272727,0.00909090909090909,0.01818181818181818
12,0.009259259259259259,0.07407407407407407,0.07407407407407407,0,0,0.009259259259259259,0,0.6111111111111112,0,0,0.17592592592592593,0.018518518518518517,0.009259259259259259,0.018518518518518517
15,0.011235955056179775,0.10112359550561797,0.0898876404494382,0.011235955056179775,0,0,0,0.5168539325842697,0,0,0.23595505617977527,0,0.011235955056179775,0.02247191011235955
16,0.009259259259259259,0.037037037037037035,0.1574074074074074,0,0.009259259259259259,0.06481481481481481,0,0.5740740740740741,0,0,0.12037037037037036,0,0.009259259259259259,0.018518518518518517
18,0.020833333333333332,0.125,0.10416666666666667,0,0,0.125,0,0.4375,0,0,0.125,0,0.020833333333333332,0.041666666666666664
20,0.03333333333333333,0.03333333333333333,0.13333333333333333,0,0,0.03333333333333333,0,0.6666666666666666,0,0,0,0,0.03333333333333333,0.06666666666666667
21,0.010752688172043012,0.10752688172043011,0.10752688172043011,0,0.03225806451612903,0.010752688172043012,0,0.5376344086021505,0,0,0.12903225806451613,0.03225806451612903,0.010752688172043012,0.021505376344086023
22,0.022727272727272728,0.09090909090909091,0.13636363636363635,0,0,0.1590909090909091,0,0.4772727272727273,0,0,0.045454545454545456,0,0.022727272727272728,0.045454545454545456
23,0.015625,0.0625,0.328125,0,0,0.03125,0,0.515625,0,0,0,0,0.015625,0.03125
26,0.0136986301369863,0.1643835616438356,0.0684931506849315,0,0,0.1232876712328767,0,0.5342465753424658,0,0,0.0547945205479452,0,0.0136986301369863,0.0273972602739726
28,0.008064516129032258,0.016129032258064516,0.056451612903225805,0.008064516129032258,0.016129032258064516,0.07258064516129033,0.008064516129032258,0.41935483870967744,0.22580645161290322,0,0.08064516129032258,0.06451612903225806,0.008064516129032258,0.016129032258064516
29,0.011627906976744186,0.03488372093023256,0.09302325581395349,0,0,0.023255813953488372,0.011627906976744186,0.5697674418604651,0.011627906976744186,0,0.20930232558139536,0,0.011627906976744186,0.023255813953488372
30,0.01098901098901099,0.03296703296703297,0.0989010989010989,0,0,0.01098901098901099,0.01098901098901099,0.6703296703296703,0.03296703296703297,0,0.06593406593406594,0.03296703296703297,0.01098901098901099,0.02197802197802198
