,15,16,46,44,27,24,28,19,25,20,39,38,29,9,30,23,22,1,10,26,11,3,12,0,32,13,4,40,18,7,14,31,2,17,5,41,42,43,33,34,45,35,8,6,36,37,21,clusters
0,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.01818181818181818,0.21818181818181812,0.21818181818181812,0.0,0.2272727272727273,0.0,0.16363636363636366,0.01818181818181818,0.01818181818181818,0.027272727272727268,0.027272727272727268,0.01818181818181818,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.05555555555555555,0.12037037037037035,0.1851851851851852,0.0,0.16666666666666666,0.0,0.16666666666666666,0.009259259259259259,0.04629629629629629,0.04629629629629629,0.07407407407407407,0.009259259259259259,0.009259259259259259,0.0,0.009259259259259259,0.037037037037037035,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2,0.011235955056179777,0.011235955056179777,0.011235955056179777,0.011235955056179777,0.033707865168539325,0.11235955056179776,0.14606741573033707,0.0,0.10112359550561796,0.0,0.2359550561797753,0.0,0.12359550561797752,0.011235955056179777,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.011235955056179777,0.02247191011235955,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.04629629629629629,0.0925925925925926,0.2222222222222222,0.0,0.1574074074074074,0.0,0.12037037037037035,0.0,0.018518518518518517,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.009259259259259259,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.009259259259259259,0.0,0.027777777777777776,0.018518518518518517,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.125,0.0,0.041666666666666664,0.0,0.125,0.0,0.10416666666666667,0.020833333333333332,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.125,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,0.010752688172043013,0.010752688172043013,0.010752688172043013,0.010752688172043013,0.11827956989247312,0.15053763440860216,0.11827956989247312,0.0,0.10752688172043012,0.0,0.12903225806451613,0.0,0.03225806451612903,0.010752688172043013,0.06451612903225806,0.010752688172043013,0.021505376344086027,0.0,0.010752688172043013,0.010752688172043013,0.010752688172043013,0.0,0.04301075268817205,0.0,0.04301075268817205,0.010752688172043013,0.010752688172043013,0.03225806451612903,0.0,0.010752688172043013,0.010752688172043013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.11363636363636365,0.11363636363636365,0.06818181818181818,0.0,0.09090909090909093,0.0,0.045454545454545456,0.0,0.06818181818181818,0.045454545454545456,0.09090909090909093,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8,0.015625,0.015625,0.015625,0.015625,0.140625,0.171875,0.0625,0.0,0.109375,0.0,0.0,0.0,0.015625,0.15625,0.03125,0.0,0.0,0.0,0.078125,0.015625,0.015625,0.015625,0.0,0.0,0.03125,0.0,0.015625,0.0,0.0,0.03125,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
