1,5,subjects,6,2,3,4
0.4636363636363636,0.6636363636363637,subjects_011,0.0,0.0,0.0,0.0
0.5370370370370371,0.6574074074074074,subjects_012,0.009259259259259259,0.0,0.0,0.0
0.651685393258427,0.5056179775280899,subjects_015,0.0,0.0,0.0,0.0
0.3611111111111111,0.5277777777777778,subjects_016,0.12962962962962962,0.05555555555555555,0.05555555555555555,0.12962962962962962
0.5833333333333334,0.7291666666666666,subjects_018,0.0,0.0,0.0,0.0
0.4666666666666667,1.1,subjects_020,0.0,0.0,0.0,0.0
0.5268817204301075,0.6989247311827957,subjects_021,0.010752688172043012,0.03225806451612903,0.021505376344086023,0.010752688172043012
0.5454545454545454,0.9090909090909091,subjects_022,0.022727272727272728,0.0,0.0,0.0
0.5625,1.234375,subjects_023,0.015625,0.0,0.0,0.0
0.4794520547945205,0.863013698630137,subjects_026,0.0,0.0,0.0410958904109589,0.0
0.5806451612903226,0.6935483870967742,subjects_028,0.0,0.0,0.0,0.0
0.7093023255813954,0.6046511627906976,subjects_029,0.0,0.0,0.0,0.0
0.5274725274725275,0.8681318681318682,subjects_030,0.0,0.0,0.0,0.0
0.41379310344827586,1.0,subjects_031,0.034482758620689655,0.0,0.0,0.0
0.5409836065573771,0.8032786885245902,subjects_032,0.02459016393442623,0.01639344262295082,0.02459016393442623,0.0
0.6326530612244898,0.6938775510204082,subjects_034,0.02040816326530612,0.0,0.02040816326530612,0.0
0.28,1.14,subjects_036,0.0,0.0,0.16,0.0
0.594059405940594,0.693069306930693,subjects_037,0.0,0.0,0.0,0.0
0.4838709677419355,0.9193548387096774,subjects_038,0.0,0.0,0.0,0.0
0.5733333333333334,0.6666666666666666,subjects_039,0.0,0.0,0.02666666666666667,0.0
0.5098039215686274,0.7843137254901961,subjects_041,0.0,0.0,0.0,0.0
0.6911764705882353,0.6176470588235294,subjects_043,0.0,0.0,0.0,0.0
0.4666666666666667,0.9222222222222223,subjects_044,0.07777777777777778,0.0,0.011111111111111112,0.0
0.42342342342342343,0.8468468468468469,subjects_048,0.009009009009009009,0.036036036036036036,0.07207207207207207,0.036036036036036036
0.6637931034482759,0.603448275862069,subjects_050,0.0,0.0,0.017241379310344827,0.0
0.44776119402985076,1.0,subjects_057,0.0,0.0,0.014925373134328358,0.0
0.5636363636363636,0.9090909090909091,subjects_059,0.0,0.0,0.0,0.0
0.5142857142857142,1.0857142857142856,subjects_063,0.0,0.0,0.014285714285714285,0.0
0.42424242424242425,1.1363636363636365,subjects_066,0.0,0.0,0.0,0.0
0.38095238095238093,0.9682539682539683,subjects_067,0.0,0.0,0.0,0.0
0.6201550387596899,0.6511627906976745,subjects_069,0.0,0.0,0.0,0.0
0.5368421052631579,0.8,subjects_070,0.0,0.0,0.0,0.0
0.6372549019607843,0.5784313725490197,subjects_082,0.0,0.0,0.0,0.0
0.5384615384615384,0.6826923076923077,subjects_083,0.0,0.0,0.057692307692307696,0.0
0.5604395604395604,0.8461538461538461,subjects_085,0.0,0.0,0.0,0.0
0.5,0.6777777777777778,subjects_100,0.0,0.0,0.022222222222222223,0.0
0.19047619047619047,1.5714285714285714,subjects_105,0.0,0.0,0.23809523809523808,0.0
0.5444444444444444,0.5333333333333333,subjects_109,0.0,0.0,0.06666666666666667,0.0
0.6333333333333333,0.9,subjects_113,0.0,0.0,0.0,0.0
0.4807692307692308,0.9423076923076923,subjects_118,0.0,0.0,0.0,0.0
0.43636363636363634,1.2727272727272727,subjects_119,0.0,0.0,0.0,0.0
0.5081967213114754,0.8524590163934426,subjects_121,0.06557377049180328,0.0,0.0,0.0
0.5,1.2575757575757576,subjects_126,0.0,0.0,0.0,0.0
0.5423728813559322,0.7966101694915254,subjects_132,0.0,0.0,0.0,0.0
0.3404255319148936,0.9787234042553191,subjects_133,0.02127659574468085,0.0425531914893617,0.1702127659574468,0.0
0.5217391304347826,0.9782608695652174,subjects_148,0.021739130434782608,0.0,0.021739130434782608,0.0
0.6020408163265306,0.7346938775510204,subjects_149,0.0,0.0,0.0,0.0
0.5858585858585859,0.797979797979798,subjects_152,0.0,0.0,0.0,0.0
0.5757575757575758,1.0454545454545454,subjects_161,0.0,0.0,0.06060606060606061,0.0
0.3218390804597701,0.8390804597701149,subjects_166,0.05747126436781609,0.0,0.12643678160919541,0.0
