,15,16,46,44,27,24,28,19,25,20,39,38,29,9,30,23,22,1,10,26,11,3,12,0,32,13,4,40,18,7,14,31,2,17,5,41,42,43,33,34,45,35,8,6,36,37,21
0,1.0,0.31661963074512145,0.42396139445795256,0.4454832225846721,-0.01767457019272065,-0.19817407472477566,-0.2850589763776139,-0.34963787576371114,-0.1940326874379269,-0.4551624235230559,-0.16983017130425646,0.01962581600416952,0.09026515954636573,-0.14443484306837032,0.10106056153350174,0.08853399924063057,0.05465417612199425,0.0662235505173159,-0.16379951061827672,-0.017703410278164456,-0.04265324413565914,-0.03053361369095082,-0.05208147014236617,-0.008603598284333273,0.08535879988801062,0.1136768629639751,-0.02304468965075824,-0.0035356501968263915,-0.267547961577073,-0.21393558320700368,-0.21132787087863392,-0.18810537327819574,0.3659429376337584,-0.2284291397857373,0.3094654876164388,0.07606417506178217,-0.2142251931100152,-0.16265111070231894,-0.07490785261110251,0.041861190814908765,-0.31693909514617885,-0.12642290495198502,-0.06461754516045325,0.1240973827843242,-0.008882137481602492,-0.12078419249936745,0.027911550443944742
1,0.31661963074512145,1.0,0.526914212482781,0.6031822638720747,-0.18243202441281212,-0.10334713990973987,-0.239883671866307,-0.38956394613839773,-0.20173354334556745,-0.3951219198483501,-0.2173141041274356,0.06805851332473642,-0.14991191093773826,-0.04769253578826622,0.057495192302492185,0.05151204436752066,-0.025690154989574804,-0.19889812163058992,-0.08956791635002995,-0.23199806341771975,0.06754296205329817,-0.08143322694469755,-0.20036338099914494,0.07996928082413296,-0.2693296231388661,0.10619741803315584,0.08381105171899965,-0.09731491852391573,-0.17537931292291878,-0.10472866102539913,-0.08044030280476441,-0.185536653274196,-0.28696272823033125,-0.31575634953284043,0.4267694001538519,0.33573668034160004,-0.0691541308742114,0.019511199217450075,-0.0774471201262808,-0.0637284081869456,0.08889262811793912,-0.09360103151497938,-0.09987701903507372,0.096006121647907,-0.14240970466874722,0.006737917645855026,-0.15271747247180847
2,0.42396139445795256,0.526914212482781,1.0,0.5433709759089471,-0.14777167224103605,-0.14926965975279327,-0.22131042759618996,-0.4126445928719962,-0.3571192247553893,-0.4442668445851817,-0.4231878756502248,-0.15306564631096492,-0.20661256285089,-0.15050247583984006,0.30420894795704345,-0.05492092502959724,-0.13701645716937286,-0.12793536255101032,-0.07350860976856953,-0.1462741872616506,0.08206945316731296,-0.05444977036176274,-0.27824547780247005,-0.16022270623496765,-0.14392752204181994,-0.010656357125157927,-0.1028491872360936,-0.08932571144190576,-0.10339845988855713,-0.038545278733870834,-0.16883633105402007,-0.14248241376125467,-0.005541940692356165,-0.1522171275954982,0.4936544913628246,0.5963972405885409,-0.15000150464500878,-0.08232948857766634,-0.0938849209195375,-0.049616583428951685,0.15466794986862067,-0.14279800952272992,-0.13217429440836587,0.0066979687781508175,-0.06393353623730888,-0.0048026644260916575,0.022978990038140447
3,0.4454832225846721,0.6031822638720747,0.5433709759089471,1.0,-0.34210848330410115,-0.025938771147118556,0.05403004715333108,-0.28611584120271816,0.06620313319766416,-0.12176757031398093,0.0894654946371925,0.06925543161534455,-0.11144266688119887,-0.21276659309496468,-0.11310020880842403,-0.07129075310555062,-0.1710628040011867,-0.27108216415738545,-0.03998009640482198,-0.2327162170024696,-0.10566519661993416,-0.17305658966153978,-0.16916609107471478,0.027360338311890702,-0.3329103396754445,0.2618078653137157,-0.13584955549524969,-0.13746293166751145,-0.4056549485403198,-0.22642050119254506,-0.335624398264778,-0.23885008451092124,-0.4379000258504293,-0.455378389853357,0.6664760195084434,0.1433791825834834,-0.35042435439010416,-0.321161894758029,-0.07557483361170596,-0.18535170839778053,0.3177069114718584,-0.15933448316375465,-0.1243141443863984,-0.015837087890193124,-0.13620303071748247,-0.07428699133609194,-0.15440661255044266
4,-0.01767457019272065,-0.18243202441281212,-0.14777167224103605,-0.34210848330410115,1.0,-0.11240470831037593,-0.3950711042299799,0.08621068080532293,-0.1258766659994764,-0.08990283295829711,-0.23679922570571946,-0.07824466771358912,0.26218717219624,0.16381625390918944,0.16416992668048366,0.10532341764066463,0.023644355946472902,0.3280247873704976,0.04274096493501118,0.18442466226444865,0.15295337938196532,0.1477549415453171,-0.019853107356268808,0.01969520836462054,0.11493345070707645,-0.1080941717852388,0.25638149227782275,0.1054756348815069,0.22556749963127495,0.06371449914445483,0.16547154664949398,0.10661959302191668,0.171524557787304,0.1832237836150266,-0.2728395518887516,-0.05514428209232745,0.30154413792208623,0.2786639312606633,-0.051214731218374165,0.023768821975004625,-0.2879959025661108,0.07387523268820974,-0.13625845578876233,-0.131353266933755,0.17953680395556812,-0.03496864329187817,0.09685863841343056
5,-0.19817407472477566,-0.10334713990973987,-0.14926965975279327,-0.025938771147118556,-0.11240470831037593,1.0,0.26362528130624074,0.10072803669160624,0.15976159364538656,0.2356505088814597,0.17955195984611122,0.017510143741185244,-0.11074401392012552,0.022336698342511188,-0.1052580685421956,0.008899878802994598,0.2428646480149179,-0.10536455244679024,0.12521937045559106,-0.001015438154693073,-0.08239370175998516,-0.04103805146421596,-0.01982816323265174,-0.0810910274412412,-0.06937353538788396,0.028738999622272318,-0.2601458004635084,-0.00729980789205317,0.02586496397061418,0.030263630401161718,0.04585115993880359,0.028923496585421545,-0.033877877351524414,-0.03061504172065876,-0.1781647512375605,-0.2590489375819633,-0.17793452509756846,-0.09776522372764317,-0.18329625921028056,-0.011657379251828965,0.2758366455964181,-0.1296557425374654,0.1260862140992041,0.1170937380251874,-0.13640622310755912,0.015786679325205968,-0.10011392778209352
6,-0.2850589763776139,-0.239883671866307,-0.22131042759618996,0.05403004715333108,-0.3950711042299799,0.26362528130624074,1.0,0.1908686683476996,0.3311448238547253,0.4850037964194482,0.5589022361440655,0.06829711052854534,-0.11089097343260257,0.06646987824217933,-0.2366962860272789,-0.032080312299698495,-0.10945165914849753,-0.1162055707731572,0.011797999240933731,-0.09365677379304388,-0.14578643815394002,-0.19099747476567006,-0.020166547734464472,-0.14670250963946355,-0.22451896869086208,0.03829890056534031,-0.2912192108030592,-0.14900046299801528,-0.1442404127466222,-0.08142972653469646,-0.18253614716409972,-0.009069260479799014,-0.20836783130246364,-0.07538581635096978,0.1159126097106048,-0.30106942348342963,-0.2794593645538562,-0.2969923810264693,-0.003732631603806725,-0.001474719601867315,0.2664989740069983,-0.08041616681105401,0.07477324879354219,-0.03212405502175971,-0.10328126956243586,0.03571179312556449,-0.05579897288930278
7,-0.34963787576371114,-0.38956394613839773,-0.4126445928719962,-0.28611584120271816,0.08621068080532293,0.10072803669160624,0.1908686683476996,1.0,0.24129751284532996,0.38781087954716736,0.2273758330893227,0.04342529566158404,0.15974346988926294,0.21191822755333756,-0.04309502431600122,-0.12719835944873176,0.0025039739972633696,0.17027102155940504,0.0310162312898527,-0.005203845034080703,-0.08876527356459472,-0.07737947115473469,0.1520855355810724,-0.018683036431181164,-0.07519442438400008,-0.02123890591391,-0.03810373137028825,-0.0459466199526282,-0.08064214261210996,0.20697748705726265,0.17260105790014102,0.13624247999498848,-0.18794236016432886,-0.019653887982734885,-0.3505005784233769,-0.4038903924354571,0.17017183088059964,-0.07246329540568835,0.057445272166913024,0.0073627258732202544,-0.2691997955629089,0.0213514244934265,-0.01698253222999916,-0.1771505688577099,0.047230029501033666,-0.10222845424571307,-0.05748460440537904
8,-0.1940326874379269,-0.20173354334556745,-0.3571192247553893,0.06620313319766416,-0.1258766659994764,0.15976159364538656,0.3311448238547253,0.24129751284532996,1.0,0.3318186533024405,0.3706199671275676,0.22508338573890266,-0.06281151674188773,-0.02428606834219612,-0.2893459872245753,0.03223097669843608,-0.148767520980412,0.09090644431737084,0.23640642794190744,-0.07235711081373337,-0.17218390438014294,-0.06986292614861836,0.05207587400354139,-0.02583685995569381,-0.022602372124414204,0.09452967988912024,-0.12701168256731524,-0.14133028106293094,-0.18002316858669054,-0.0036678376706292095,-0.04874751203377668,-0.03132822061266774,-0.285648950275888,-0.0029231478843252763,-0.07882061307122455,-0.4087719704108789,-0.10150461488645696,-0.13215572311460838,0.10389670679985424,-0.12899372181591173,0.12392183437042505,0.09027556720019772,0.00958533735364124,0.014720967613067432,-0.0286242744444968,0.0354223283189435,-0.14608228146941088
